file,label,wl_4536.0,wl_4537.003344481605,wl_4538.006688963211,wl_4539.010033444816,wl_4540.0133779264215,wl_4541.016722408027,wl_4542.020066889632,wl_4543.023411371238,wl_4544.026755852843,wl_4545.0301003344475,wl_4546.033444816054,wl_4547.036789297659,wl_4548.040133779265,wl_4549.043478260869,wl_4550.046822742475,wl_4551.050167224081,wl_4552.053511705685,wl_4553.056856187291,wl_4554.060200668897,wl_4555.063545150502,wl_4556.066889632107,wl_4557.070234113712,wl_4558.073578595318,wl_4559.076923076923,wl_4560.080267558528,wl_4561.0836120401345,wl_4562.08695652174,wl_4563.090301003344,wl_4564.09364548495,wl_4565.096989966555,wl_4566.1003344481605,wl_4567.103678929766,wl_4568.107023411371,wl_4569.110367892977,wl_4570.113712374582,wl_4571.117056856187,wl_4572.120401337793,wl_4573.123745819398,wl_4574.127090301003,wl_4575.130434782609,wl_4576.133779264213,wl_4577.13712374582,wl_4578.140468227424,wl_4579.1438127090305,wl_4580.147157190635,wl_4581.15050167224,wl_4582.153846153846,wl_4583.157190635451,wl_4584.1605351170565,wl_4585.163879598662,wl_4586.167224080267,wl_4587.170568561873,wl_4588.173913043478,wl_4589.177257525083,wl_4590.180602006689,wl_4591.183946488294,wl_4592.1872909699,wl_4593.190635451505,wl_4594.19397993311,wl_4595.197324414716,wl_4596.200668896321,wl_4597.2040133779265,wl_4598.207357859532,wl_4599.210702341137,wl_4600.214046822743,wl_4601.217391304348,wl_4602.220735785953,wl_4603.224080267559,wl_4604.227424749164,wl_4605.2307692307695,wl_4606.234113712374,wl_4607.23745819398,wl_4608.240802675585,wl_4609.24414715719,wl_4610.2474916387955,wl_4611.250836120401,wl_4612.254180602006,wl_4613.257525083612,wl_4614.260869565217,wl_4615.264214046822,wl_4616.267558528428,wl_4617.270903010033,wl_4618.274247491639,wl_4619.277591973244,wl_4620.280936454849,wl_4621.284280936455,wl_4622.28762541806,wl_4623.2909698996655,wl_4624.294314381271,wl_4625.297658862876,wl_4626.301003344482,wl_4627.304347826087,wl_4628.307692307692,wl_4629.311036789298,wl_4630.314381270903,wl_4631.3177257525085,wl_4632.321070234113,wl_4633.324414715719,wl_4634.327759197324,wl_4635.33110367893,wl_4636.3344481605345,wl_4637.337792642141,wl_4638.341137123745,wl_4639.344481605351,wl_4640.347826086956,wl_4641.351170568561,wl_4642.354515050167,wl_4643.357859531772,wl_4644.361204013378,wl_4645.364548494983,wl_4646.367892976588,wl_4647.371237458194,wl_4648.374581939799,wl_4649.3779264214045,wl_4650.38127090301,wl_4651.384615384615,wl_4652.387959866221,wl_4653.391304347826,wl_4654.394648829431,wl_4655.397993311037,wl_4656.401337792642,wl_4657.4046822742475,wl_4658.408026755853,wl_4659.411371237458,wl_4660.414715719064,wl_4661.418060200669,wl_4662.421404682274,wl_4663.42474916388,wl_4664.428093645485,wl_4665.431438127091,wl_4666.434782608696,wl_4667.438127090301,wl_4668.441471571907,wl_4669.444816053512,wl_4670.4481605351175,wl_4671.451505016723,wl_4672.454849498328,wl_4673.458193979934,wl_4674.461538461539,wl_4675.464882943144,wl_4676.468227424749,wl_4677.471571906355,wl_4678.47491638796,wl_4679.478260869566,wl_4680.48160535117,wl_4681.484949832777,wl_4682.488294314381,wl_4683.491638795987,wl_4684.494983277592,wl_4685.498327759197,wl_4686.501672240803,wl_4687.505016722408,wl_4688.508361204013,wl_4689.511705685619,wl_4690.515050167223,wl_4691.51839464883,wl_4692.521739130434,wl_4693.52508361204,wl_4694.528428093645,wl_4695.531772575251,wl_4696.535117056856,wl_4697.538461538461,wl_4698.541806020066,wl_4699.545150501672,wl_4700.548494983277,wl_4701.5518394648825,wl_4702.555183946488,wl_4703.558528428093,wl_4704.561872909699,wl_4705.565217391304,wl_4706.568561872909,wl_4707.571906354515,wl_4708.57525083612,wl_4709.578595317726,wl_4710.581939799331,wl_4711.585284280936,wl_4712.588628762542,wl_4713.591973244147,wl_4714.5953177257525,wl_4715.598662207358,wl_4716.602006688963,wl_4717.605351170569,wl_4718.608695652174,wl_4719.612040133779,wl_4720.615384615385,wl_4721.61872909699,wl_4722.6220735785955,wl_4723.625418060201,wl_4724.628762541806,wl_4725.632107023412,wl_4726.635451505017,wl_4727.638795986622,wl_4728.642140468228,wl_4729.645484949833,wl_4730.648829431438,wl_4731.652173913044,wl_4732.655518394648,wl_4733.658862876255,wl_4734.662207357859,wl_4735.6655518394655,wl_4736.66889632107,wl_4737.672240802675,wl_4738.675585284281,wl_4739.678929765886,wl_4740.6822742474915,wl_4741.685618729097,wl_4742.688963210702,wl_4743.692307692308,wl_4744.695652173913,wl_4745.698996655518,wl_4746.702341137124,wl_4747.705685618729,wl_4748.7090301003345,wl_4749.71237458194,wl_4750.715719063545,wl_4751.719063545151,wl_4752.722408026755,wl_4753.725752508361,wl_4754.729096989966,wl_4755.732441471572,wl_4756.735785953177,wl_4757.739130434783,wl_4758.742474916387,wl_4759.745819397994,wl_4760.749163879598,wl_4761.752508361204,wl_4762.755852842809,wl_4763.759197324414,wl_4764.76254180602,wl_4765.765886287625,wl_4766.7692307692305,wl_4767.772575250836,wl_4768.775919732441,wl_4769.779264214047,wl_4770.782608695652,wl_4771.785953177257,wl_4772.789297658863,wl_4773.792642140468,wl_4774.7959866220735,wl_4775.799331103679,wl_4776.802675585284,wl_4777.80602006689,wl_4778.809364548495,wl_4779.8127090301,wl_4780.816053511706,wl_4781.819397993311,wl_4782.822742474917,wl_4783.826086956522,wl_4784.829431438127,wl_4785.832775919733,wl_4786.836120401337,wl_4787.8394648829435,wl_4788.842809364548,wl_4789.846153846154,wl_4790.849498327759,wl_4791.852842809364,wl_4792.85618729097,wl_4793.859531772576,wl_4794.86287625418,wl_4795.866220735786,wl_4796.869565217392,wl_4797.872909698996,wl_4798.876254180602,wl_4799.879598662207,wl_4800.8829431438135,wl_4801.886287625418,wl_4802.889632107023,wl_4803.892976588629,wl_4804.896321070234,wl_4805.8996655518395,wl_4806.903010033445,wl_4807.906354515049,wl_4808.909698996656,wl_4809.913043478261,wl_4810.916387959866,wl_4811.919732441472,wl_4812.923076923076,wl_4813.9264214046825,wl_4814.929765886288,wl_4815.933110367893,wl_4816.936454849498,wl_4817.939799331104,wl_4818.943143812709,wl_4819.946488294315,wl_4820.949832775919,wl_4821.953177257526,wl_4822.956521739131,wl_4823.959866220735,wl_4824.963210702341,wl_4825.966555183947,wl_4826.9698996655525,wl_4827.973244147157,wl_4828.976588628762,wl_4829.979933110369,wl_4830.983277591973,wl_4831.9866220735785,wl_4832.989966555184,wl_4833.99331103679,wl_4834.996655518395,wl_4836.0
spec-0266-51602-0004,0,-0.601578513,-0.60893789,-0.630254102,-0.585036385,-0.474521765,-0.31267625,-0.146699807,-0.03377341,0.054845013,0.130955605,0.203584472,0.283243101,0.394448936,0.533829646,0.679701991,0.799344612,0.852337044,0.816846221,0.703002814,0.545317028,0.377499206,0.215429203,0.076656909,-0.004816315,-0.013399976,0.039344064,0.131504521,0.23484871,0.326303876,0.381119072,0.401190074,0.411539758,0.441937649,0.503977227,0.597378036,0.683973774,0.741616659,0.749283818,0.707998893,0.60930092,0.453359418,0.263989335,0.074659749,-0.081936396,-0.189378158,-0.253779598,-0.283733709,-0.292391103,-0.276144821,-0.23234184,-0.171463555,-0.088181585,-0.011522237,0.054799289,0.107064975,0.125605391,0.131744264,0.131810812,0.12126239,0.079038414,-0.004996445,-0.135030208,-0.308606014,-0.498809462,-0.662687531,-0.754770458,-0.732951672,-0.58673224,-0.348612188,-0.067529019,0.177432412,0.349417009,0.431337174,0.435178882,0.385096095,0.29911085,0.211015652,0.161503296,0.175761159,0.250973486,0.363282764,0.485734144,0.593238029,0.667708245,0.71295098,0.733521228,0.741292496,0.752702034,0.795060675,0.889894193,0.993381132,1.059679135,1.049913476,0.959144478,0.799806245,0.602051441,0.410180615,0.255095616,0.156295737,0.128397833,0.1607988,0.216680394,0.252043299,0.242044249,0.191536194,0.112004364,0.019468496,-0.07696708,-0.193995133,-0.315641223,-0.423935613,-0.487170602,-0.494030461,-0.450381673,-0.340336686,-0.146365,0.117166466,0.419914382,0.695323114,0.889939719,0.961039093,0.90333837,0.752481832,0.556582339,0.357079175,0.189584928,0.067917881,-0.018995497,-0.095626695,-0.159840605,-0.195362214,-0.187452257,-0.117456095,0.00275573,0.164482849,0.334866617,0.495242898,0.603807954,0.681758309,0.730588905,0.756381984,0.764320318,0.751499362,0.714051678,0.662207957,0.603578684,0.540690385,0.488706417,0.444813705,0.418564137,0.426123331,0.445839317,0.452463121,0.415638477,0.340472438,0.221112518,0.064962141,-0.086102552,-0.186304689,-0.206995931,-0.142546766,-0.0189066,0.11758157,0.209058934,0.207005312,0.107476464,-0.028277079,-0.153356911,-0.250680709,-0.301225481,-0.304423883,-0.280699797,-0.246810997,-0.208717122,-0.178910599,-0.178601491,-0.213422006,-0.279268257,-0.358752924,-0.415561511,-0.439773668,-0.40722704,-0.315737141,-0.19766293,-0.088134543,-0.006771829,0.055276271,0.124801015,0.211885916,0.305094904,0.388254738,0.421243871,0.388156357,0.280835737,0.138248109,0.006686564,-0.077804236,-0.082160138,0.005047052,0.160626162,0.341504497,0.506437524,0.622911495,0.677214255,0.656834372,0.592282889,0.517642783,0.445045687,0.367342945,0.288467447,0.22238259,0.171887642,0.133929616,0.117151819,0.117719688,0.137947206,0.194641292,0.264936978,0.333050486,0.379609546,0.37222541,0.30649137,0.189331361,0.041370175,-0.107424307,-0.231092735,-0.285662395,-0.273786438,-0.202350366,-0.075725385,0.06429559,0.205668208,0.317427048,0.379344168,0.385965313,0.345364514,0.277440138,0.205342177,0.145229164,0.134489003,0.15114119,0.177613783,0.200574815,0.190211022,0.152808287,0.086649031,-0.000246586,-0.076124452,-0.111211556,-0.07950424,0.011134867,0.13233196,0.237008181,0.311101844,0.350833116,0.379600054,0.415079243,0.458657604,0.488432406,0.466589016,0.381344189,0.232311286,0.02674644,-0.154420217,-0.288599197,-0.363098138,-0.377406837,-0.346687509,-0.299294178,-0.258363619,-0.227378975,-0.201890852,-0.149399165,-0.023391084,0.137242631,0.294707959,0.418696381,0.48301322,0.492493912,0.46405327,0.395964632,0.278591306,0.136539725,0.019232913,-0.063779167,-0.083188369,-0.033213752,0.083422913,0.242482312,0.395825401,0.501725106,0.548513939,0.527322849,0.49262172,0.49379378,0.559810652,0.664558796,0.769326238,0.860149688,0.908153685
spec-0266-51602-0006,0,0.451351814,0.483714848,0.563673439,0.529953248,0.401262059,0.207624033,-0.022413915,-0.260010696,-0.461876227,-0.572405626,-0.622926397,-0.640227518,-0.648256071,-0.622419913,-0.542634374,-0.415822791,-0.275417228,-0.157208317,-0.086527966,-0.061835364,-0.070976173,-0.114974172,-0.19251426,-0.284805497,-0.36295239,-0.386093814,-0.327832269,-0.197955091,0.004814814,0.263258969,0.505869696,0.692530411,0.799896923,0.806501284,0.734932795,0.621518083,0.469385991,0.296261492,0.127146554,-0.018076912,-0.114798495,-0.162856903,-0.173717866,-0.14789821,-0.091586701,-0.023812694,0.040786268,0.081710059,0.069477713,-0.005869906,-0.128240327,-0.318520695,-0.576308047,-0.870861967,-1.176457361,-1.424507916,-1.560609961,-1.530047993,-1.320920361,-0.972020867,-0.565602954,-0.191745807,0.083706739,0.225732395,0.229887506,0.118492891,-0.075268211,-0.308956526,-0.553789035,-0.778778799,-0.954792115,-1.065728239,-1.096345558,-1.060653326,-0.966969403,-0.828969821,-0.674329825,-0.505493343,-0.340446162,-0.197266296,-0.089166548,-0.024564709,-0.020592853,-0.094165436,-0.236398941,-0.429595731,-0.64409646,-0.839488416,-0.963820767,-0.97871654,-0.890686992,-0.736608647,-0.530452845,-0.286190728,-0.028955691,0.19581537,0.316335771,0.284589616,0.107412596,-0.158794919,-0.43990274,-0.674186825,-0.822584897,-0.867513121,-0.798818148,-0.652218653,-0.472879771,-0.312648396,-0.20926888,-0.174494011,-0.173028848,-0.153211096,-0.066307183,0.094230832,0.289532593,0.466785549,0.595254884,0.67290467,0.712758732,0.747927701,0.789525118,0.834305151,0.856432709,0.808228412,0.644950123,0.376930615,0.059701388,-0.236024941,-0.466563422,-0.63235571,-0.74900082,-0.820592776,-0.840697206,-0.79757864,-0.676981411,-0.49417004,-0.277930844,-0.055489613,0.1541243,0.318916217,0.424895965,0.461182781,0.429172382,0.354040744,0.26189639,0.177451543,0.126259414,0.123033112,0.165141455,0.234899266,0.295563842,0.313962448,0.263613708,0.163760951,0.055518197,-0.029162976,-0.081075273,-0.112462369,-0.144763453,-0.193699572,-0.273282031,-0.399166538,-0.572697569,-0.77134818,-0.964116584,-1.121580497,-1.170041526,-1.087549375,-0.90830246,-0.664456091,-0.414322359,-0.209387049,-0.067972158,0.006396592,0.021779415,-0.000158398,-0.044070033,-0.09500259,-0.122766882,-0.108801391,-0.049971537,0.044799251,0.160103011,0.26940417,0.357360444,0.404333402,0.400366832,0.355135402,0.283777042,0.198516864,0.118227192,0.053022523,0.014948121,0.003216938,0.000375763,0.014214013,0.058766991,0.131557747,0.220908835,0.30424418,0.347154069,0.323029144,0.240867279,0.13260672,0.031357148,-0.001834994,0.034570595,0.141652714,0.296279721,0.458747056,0.578039707,0.619585526,0.581867399,0.493866204,0.400948626,0.330665647,0.270994555,0.190987103,0.067846696,-0.099641325,-0.274189549,-0.419320562,-0.511727306,-0.550424803,-0.544683728,-0.507456438,-0.463887792,-0.431814027,-0.395072118,-0.352608201,-0.305653903,-0.277170426,-0.271774245,-0.26862136,-0.260686094,-0.267728841,-0.308417658,-0.374532295,-0.439004294,-0.456994413,-0.3912125,-0.252709086,-0.106088484,0.013909905,0.087145815,0.131111417,0.165483425,0.191355323,0.201880979,0.19447815,0.157613451,0.08004192,-0.00951039,-0.088662751,-0.148134637,-0.17815318,-0.190374931,-0.186895135,-0.157825586,-0.096823482,-0.006462528,0.108263077,0.221955569,0.324948601,0.415618712,0.48948977,0.538212309,0.554153957,0.544618724,0.524582586,0.516481463,0.554448576,0.644942922,0.756403719,0.846813067,0.903767023,0.912447056,0.878127276,0.818484849,0.732492573,0.602830271,0.425983083,0.226855301,0.039342344,-0.087348968,-0.152862525,-0.182417917,-0.20392204,-0.247165831,-0.330202383,-0.448980252,-0.585430531,-0.723730359,-0.836759359,-0.873348644,-0.814621347,-0.685223987,-0.500698769,-0.290526546,-0.182637808
spec-0266-51602-0012,0,0.099792375,0.137966947,0.241736179,0.246573718,0.148008531,-0.018696969,-0.196318479,-0.33901069,-0.433123886,-0.47167275,-0.455441855,-0.425883166,-0.426004375,-0.474863769,-0.568928982,-0.722210404,-0.918166158,-1.118657187,-1.271710593,-1.310954207,-1.210139801,-1.009538241,-0.781704313,-0.598282334,-0.501999203,-0.485913045,-0.510046852,-0.539776667,-0.559738607,-0.532154985,-0.454825706,-0.328701471,-0.151633964,0.016631658,0.123495243,0.139912713,0.072420704,-0.025900148,-0.098549025,-0.140949731,-0.160733839,-0.174179406,-0.215738623,-0.312006324,-0.470660153,-0.697124454,-0.978780195,-1.250539696,-1.432283135,-1.494795447,-1.412907635,-1.220967106,-0.98770708,-0.736336909,-0.514324105,-0.311072818,-0.153935708,-0.068433208,-0.070871703,-0.164018759,-0.315282816,-0.479737745,-0.597244736,-0.627611405,-0.560589523,-0.396554824,-0.168395456,0.065626115,0.264128873,0.383444374,0.432838525,0.447148419,0.518693108,0.681733625,0.875291723,1.019651649,1.050856676,0.966146727,0.81656171,0.680611259,0.61115477,0.625224544,0.703044645,0.790184017,0.831297126,0.797319743,0.681038075,0.534402764,0.40276298,0.287170071,0.167935087,0.04911041,-0.050616835,-0.108977398,-0.099651187,-0.026712344,0.094568533,0.242584473,0.385925558,0.503240156,0.580317497,0.597543042,0.556428506,0.472712046,0.361310592,0.213829224,0.04682611,-0.148983832,-0.362194112,-0.572268785,-0.744489069,-0.865755979,-0.9371645,-0.951953216,-0.896512308,-0.763918325,-0.553451878,-0.271664545,0.057103062,0.393499596,0.686965059,0.894766311,0.963998326,0.87666689,0.644204102,0.339236967,0.041683177,-0.208581056,-0.406552395,-0.566793776,-0.719928326,-0.880686635,-1.019044856,-1.090544227,-1.080886709,-0.979077702,-0.816066496,-0.612410651,-0.398274972,-0.232207625,-0.137081432,-0.126747763,-0.180290938,-0.263320644,-0.329768292,-0.332378018,-0.249167517,-0.086604329,0.136606792,0.375190352,0.588294383,0.744067155,0.808598064,0.812314043,0.762414442,0.693335438,0.598007197,0.492942742,0.391814349,0.286721175,0.156326195,-0.009107527,-0.194099932,-0.372309242,-0.487440126,-0.526905784,-0.50180854,-0.465475923,-0.450415798,-0.455057942,-0.465781958,-0.469308635,-0.44173846,-0.362767705,-0.235728061,-0.093000716,0.017789189,0.074574696,0.083776412,0.087170446,0.133214369,0.201550514,0.27550262,0.311876009,0.288415918,0.18700529,0.004859471,-0.238840179,-0.507153883,-0.747032565,-0.914739263,-0.982742157,-0.938818758,-0.803026187,-0.626038455,-0.443338697,-0.294378759,-0.189600036,-0.125320297,-0.087976563,-0.060675641,-0.03575365,-0.013367545,0.012882016,0.056204673,0.165663894,0.346309693,0.577896329,0.813943807,1.017896099,1.169754714,1.260830982,1.288411406,1.241812913,1.096662222,0.845356317,0.509064615,0.144833039,-0.177453755,-0.413609771,-0.557098999,-0.615238117,-0.597517094,-0.52760868,-0.433992494,-0.340984275,-0.275983121,-0.261984824,-0.305472091,-0.37347515,-0.416699134,-0.398923832,-0.298191901,-0.12381814,0.100098527,0.345101654,0.571423561,0.743728129,0.863964503,0.909209816,0.881500372,0.80616382,0.683179833,0.517929057,0.324534201,0.128551529,-0.06001798,-0.247708516,-0.441317176,-0.637342042,-0.815952292,-0.929206908,-0.944552743,-0.844807257,-0.665650068,-0.457153218,-0.246658425,-0.059859442,0.08556762,0.188693107,0.257975156,0.307864669,0.34063152,0.35302274,0.346233056,0.326079822,0.292631279,0.232375724,0.143374395,0.031898214,-0.092703385,-0.207636832,-0.28146605,-0.284317204,-0.204347629,-0.032264892,0.202891547,0.463463985,0.716490942,0.931662806,1.081219455,1.151615357,1.148892029,1.060500181,0.911735081,0.739380532,0.582114553,0.454213702,0.340630862,0.215142294,0.058682467,-0.12468484,-0.306343794,-0.461760068,-0.53176449,-0.511836976,-0.43036754,-0.310524782,-0.189273503,-0.131887074
spec-0266-51602-0015,0,0.331939121,0.335493288,0.360014702,0.422315313,0.479270449,0.48534071,0.445912189,0.394963703,0.349208498,0.29696073,0.234748354,0.152637387,0.062128865,-0.012882777,-0.107201879,-0.222403895,-0.3775547,-0.558277757,-0.728214265,-0.854727831,-0.893891016,-0.806072822,-0.601952923,-0.344420501,-0.10732034,0.060078692,0.143681056,0.172164833,0.181047239,0.186491189,0.213216126,0.229043904,0.23120344,0.209082205,0.160435402,0.114050863,0.074065577,0.034977447,-0.025462303,-0.100609891,-0.154923788,-0.169274446,-0.143745133,-0.101151472,-0.065456126,-0.038611075,-0.024831475,-0.023224914,-0.022058727,-0.004330895,0.072517788,0.195831413,0.356694163,0.494927878,0.565730638,0.593857301,0.597805812,0.577380518,0.502030044,0.356046285,0.147023774,-0.113391007,-0.385684957,-0.619237184,-0.775170169,-0.82993395,-0.78511178,-0.640974877,-0.432388142,-0.210269266,-0.035916867,0.073251442,0.120164342,0.134853293,0.149498415,0.169451295,0.187213935,0.199102576,0.210363015,0.239428712,0.275139756,0.307896327,0.342146142,0.377509043,0.423340293,0.484703855,0.546466662,0.589829793,0.589394426,0.517709958,0.386923504,0.250259333,0.17216664,0.183369876,0.28787993,0.45014422,0.622426668,0.764291946,0.849771651,0.87590351,0.84828933,0.769236919,0.652796568,0.500117761,0.321405112,0.153301701,0.020100162,-0.034124635,-0.033219299,-0.014640597,0.01928927,0.075677487,0.149869412,0.229371698,0.297995696,0.33236013,0.315679035,0.262497572,0.214550595,0.208179411,0.273775243,0.381642313,0.49657074,0.562332407,0.555523095,0.486562738,0.398523392,0.314798751,0.252988747,0.218561882,0.215014522,0.228806785,0.236189463,0.235606309,0.217621604,0.162140186,0.070437398,-0.062587776,-0.165617254,-0.200434162,-0.150573614,-0.029225969,0.116191327,0.249940735,0.345486064,0.399076033,0.422620859,0.425138136,0.416496542,0.393137825,0.334914104,0.254416002,0.139849152,0.053363433,-0.00735298,-0.042082186,-0.064204579,-0.082779749,-0.093472121,-0.089516177,-0.07441552,-0.067713117,-0.091777643,-0.143525574,-0.222366305,-0.298584072,-0.337581929,-0.342395913,-0.307811805,-0.256527879,-0.218654205,-0.219861138,-0.265000336,-0.335529574,-0.392658373,-0.391760618,-0.313763459,-0.178801073,-0.028300489,0.099901158,0.193140659,0.249976521,0.258633087,0.214935279,0.111269904,-0.032377976,-0.176846704,-0.283429221,-0.328416532,-0.313363035,-0.259902776,-0.227434343,-0.227669945,-0.252381902,-0.274460389,-0.260234139,-0.193564082,-0.084618322,0.050234238,0.194109327,0.337206726,0.486691347,0.648017509,0.789068617,0.91334101,1.01180906,1.06165394,1.063397292,1.021765966,0.940946681,0.82167519,0.677197288,0.526330784,0.377939514,0.234496224,0.104118735,0.011596367,-0.021122195,-0.036895211,-0.052118579,-0.071278428,-0.085653402,-0.094287668,-0.104062252,-0.127852126,-0.179917968,-0.259125469,-0.336369685,-0.387085292,-0.373188664,-0.328353178,-0.270626097,-0.213476992,-0.17810174,-0.179805279,-0.206208339,-0.23073673,-0.235720815,-0.204276338,-0.125338369,-0.027382884,0.055514913,0.116221997,0.128525742,0.109935845,0.06769732,0.003204905,-0.070177714,-0.132578147,-0.178104544,-0.211196038,-0.216304031,-0.197878352,-0.154368066,-0.073608586,0.040505228,0.163045461,0.272841273,0.343441309,0.347342081,0.282334044,0.161687287,0.025624244,-0.077344518,-0.122181928,-0.09891793,-0.023433628,0.082968626,0.195186003,0.290247703,0.355800294,0.392313156,0.411021913,0.433926426,0.449809244,0.447289495,0.424035746,0.385821278,0.347000073,0.330401351,0.356876846,0.426473315,0.506671901,0.562496605,0.543033332,0.461167504,0.349982026,0.234015797,0.129640593,0.038056183,-0.044583221,-0.112801349,-0.151484163,-0.151631703,-0.120539849,-0.060807589,0.032541687,0.15936083,0.304186178,0.379338619
spec-0266-51602-0017,0,-0.583941326,-0.507179721,-0.369300358,-0.255109506,-0.186309096,-0.1775209,-0.226067605,-0.319197327,-0.431192816,-0.53590857,-0.638560007,-0.760710095,-0.888810216,-1.023695033,-1.135919946,-1.17701206,-1.141146181,-1.049067788,-0.921781241,-0.761673075,-0.539410934,-0.223926076,0.178227185,0.606209201,0.964071349,1.168048072,1.192363747,1.067480624,0.853643405,0.622905977,0.441218636,0.344691539,0.346734025,0.437039379,0.582508828,0.756837214,0.945467478,1.145646213,1.33827607,1.477581199,1.51062003,1.394466348,1.121049041,0.744302881,0.347950114,-0.006867196,-0.302219614,-0.541566392,-0.724682874,-0.840418794,-0.87282617,-0.81495007,-0.689170128,-0.554265686,-0.482514736,-0.501526059,-0.57811685,-0.632210207,-0.598986704,-0.452868105,-0.206881075,0.070987325,0.293200568,0.397789943,0.370632168,0.243540118,0.084923426,-0.033242389,-0.083128649,-0.084401163,-0.060171201,-0.009032268,0.092207745,0.270260093,0.540308155,0.88923636,1.279547347,1.643565459,1.941882325,2.153434749,2.268737251,2.30302995,2.286803539,2.24435269,2.187700091,2.107702633,1.985583589,1.814405346,1.611861573,1.412851365,1.22382355,1.057153423,0.865338558,0.646797632,0.415029256,0.199991253,0.062549212,0.020160862,0.063700865,0.172940485,0.300336882,0.404302366,0.445141524,0.396583043,0.257374104,0.040808037,-0.212897705,-0.472047015,-0.701081204,-0.875868455,-1.003158937,-1.048548591,-1.012244225,-0.888879761,-0.693773684,-0.456100501,-0.214716521,-0.002483475,0.16840102,0.313672262,0.461227042,0.620505409,0.771928666,0.88227658,0.899536262,0.778752417,0.539593013,0.251275589,-0.004577882,-0.187795497,-0.321370635,-0.418034456,-0.490941472,-0.527957044,-0.504543217,-0.40727887,-0.250309079,-0.081013923,0.081590601,0.242148852,0.412700798,0.570797468,0.69691679,0.768221668,0.783093585,0.731496179,0.656168985,0.59376236,0.559949135,0.545457729,0.518819199,0.456426314,0.364544519,0.274884151,0.224764484,0.251808515,0.335059391,0.417797381,0.453363801,0.408058454,0.275405504,0.075786811,-0.153105084,-0.370082218,-0.54547236,-0.667579776,-0.734576493,-0.748540538,-0.735536651,-0.744974116,-0.812239011,-0.917523213,-1.039556183,-1.134917029,-1.160896537,-1.087829572,-0.906511431,-0.638614181,-0.318816031,0.037450724,0.402022702,0.750069574,1.044714183,1.250803022,1.355675947,1.369988129,1.309901096,1.198856564,1.041608604,0.836657886,0.590183907,0.321584114,0.056279794,-0.2085723,-0.467607081,-0.731012954,-0.977708982,-1.178575246,-1.285211644,-1.254196975,-1.06156336,-0.723112217,-0.290342528,0.164723459,0.565309763,0.847727928,0.974107829,0.954206698,0.853322889,0.746500624,0.660029975,0.609107679,0.579605535,0.548235164,0.487136919,0.371556616,0.200702438,0.007514823,-0.162810309,-0.240762711,-0.175540278,-0.031247586,0.087108487,0.121220776,0.060963468,-0.07184059,-0.235373989,-0.389776283,-0.513645298,-0.59804932,-0.648257708,-0.640102979,-0.561437486,-0.393295851,-0.165999785,0.086550075,0.333558689,0.541761229,0.687511138,0.763187221,0.761870584,0.662925586,0.466343432,0.209017037,-0.04958202,-0.273401161,-0.425975651,-0.517069629,-0.55057751,-0.539101833,-0.51111468,-0.486607495,-0.463241238,-0.417696431,-0.33051972,-0.160492689,0.075812293,0.338868874,0.570305744,0.710850171,0.714556637,0.574851096,0.333389075,0.050060679,-0.185131121,-0.28925478,-0.250495905,-0.105190156,0.099227292,0.298318738,0.449325978,0.540199608,0.581633135,0.595200895,0.605567429,0.652441851,0.765844603,0.942538373,1.152077257,1.351077673,1.512778808,1.620652444,1.660187796,1.626035858,1.523931844,1.341032716,1.085707582,0.81093918,0.562926785,0.363410302,0.22640083,0.14655874,0.116357819,0.137459015,0.215329319,0.347563706,0.53647028,0.774107127,0.994679541,1.047861788
